orthogroup	AL_reads	AD_reads	AL_per_million_input_R1	AD_per_million_input_R1	raw_ratio	median_normalized_ratio	panels	descriptions
OG0007596	117	131	58.5	65.5	0.8931297709923665	0.7277353689567431		XP_006615075.1 uncharacterized protein LOC102677296 isoform X1 [Apis dorsata]; XP_016772551.2 uncharacterized protein LOC100576709 isoform X1 [Apis mellifera]; XP_043797957.1 uncharacterized protein LOC122717708 isoform X1 [Apis laboriosa]; XP_048266680.1 mitogen-activated protein kinase-binding protein 1 isoform X1 [Bombus terrestris]; XP_061942315.1 WD repeat domain 62 isoform X1 [Apis cerana]; XP_086772205.1 WD repeat domain 62 isoform X1 [Apis florea]
OG0007597	75	61	37.5	30.5	1.2295081967213115	1.0018214936247722		XP_006622556.1 WD repeat-containing protein 81 [Apis dorsata]; XP_012169558.1 WD repeat-containing protein 81 isoform X1 [Bombus terrestris]; XP_016772312.2 WD repeat-containing protein 81 [Apis mellifera]; XP_043791969.1 WD repeat-containing protein 81 [Apis laboriosa]; XP_061942133.1 WD repeat domain 81 [Apis cerana]; XP_086773809.1 WD repeat domain 81 isoform X1 [Apis florea]
OG0007598	21	12	10.5	6.0	1.75	1.4259259259259258		XP_006613104.1 WD repeat-containing protein 82 [Apis dorsata]; XP_012167095.1 WD repeat-containing protein 82 [Bombus terrestris]; XP_012347709.1 WD repeat domain 82 [Apis florea]; XP_016904516.1 WD repeat domain 82 [Apis cerana]; XP_026298826.1 WD repeat-containing protein 82 [Apis mellifera]; XP_043795053.1 WD repeat-containing protein 82 [Apis laboriosa]
OG0007599	21	9	10.5	4.5	2.3333333333333335	1.9012345679012346		XP_003395449.2 dynein axonemal assembly factor 10 [Bombus terrestris]; XP_003696224.1 dynein axonemal assembly factor 10 [Apis florea]; XP_006611390.1 WD repeat-containing protein 92 [Apis dorsata]; XP_016911774.1 dynein axonemal assembly factor 10 [Apis cerana]; XP_043792559.1 dynein axonemal assembly factor 10 [Apis laboriosa]; XP_623878.1 WD repeat-containing protein 92 [Apis mellifera]
OG0007600	309	327	154.5	163.5	0.944954128440367	0.7699626231736323		XP_016772106.2 uncharacterized protein LOC725503 isoform X1 [Apis mellifera]; XP_031370945.1 uncharacterized protein LOC102680032 isoform X1 [Apis dorsata]; XP_043790896.1 uncharacterized protein LOC122714007 isoform X1 [Apis laboriosa]; XP_048268397.1 mucin-17 isoform X1 [Bombus terrestris]; XP_061941541.1 wnk kinase isoform X1 [Apis cerana]; XP_086758504.1 wnk kinase isoform X1 [Apis florea]
OG0007601	0	1	0.0	0.5	0.0	0.0		XP_003692213.1 wnt oncogene analog 10 [Apis florea]; XP_006623512.1 protein Wnt-10b-like isoform X1 [Apis dorsata]; XP_012164755.1 protein Wnt-10b [Bombus terrestris]; XP_016904764.1 wnt oncogene analog 10 isoform X1 [Apis cerana]; XP_043799296.1 protein Wnt-10b-like [Apis laboriosa]; XP_396944.4 protein Wnt-10b [Apis mellifera]
OG0007602	47	27	23.5	13.5	1.7407407407407407	1.4183813443072701		XP_003402248.1 WW domain-containing oxidoreductase isoform X1 [Bombus terrestris]; XP_003697884.3 WW domain-containing oxidoreductase isoform X1 [Apis florea]; XP_006619095.1 WW domain-containing oxidoreductase isoform X1 [Apis dorsata]; XP_016916328.1 WW domain-containing oxidoreductase isoform X1 [Apis cerana]; XP_043784843.1 WW domain-containing oxidoreductase isoform X1 [Apis laboriosa]; XP_395282.2 WW domain-containing oxidoreductase isoform X1 [Apis mellifera]
OG0007603	49	10	24.5	5.0	4.9	3.992592592592593		XP_003249834.2 DNA repair protein XRCC1 [Apis mellifera]; XP_003398368.2 DNA repair protein XRCC1 [Bombus terrestris]; XP_006610030.1 DNA repair protein XRCC1 [Apis dorsata]; XP_012344745.2 DNA repair protein XRCC1 [Apis florea]; XP_016905137.1 DNA repair protein XRCC1 [Apis cerana]; XP_043785062.1 DNA repair protein XRCC1 [Apis laboriosa]
OG0007604	57	16	28.5	8.0	3.5625	2.9027777777777777		XP_003393017.1 DNA repair protein complementing XP-A cells homolog [Bombus terrestris]; XP_003695574.2 DNA repair protein complementing XP-A cells homolog Xpac [Apis florea]; XP_006612910.1 DNA repair protein complementing XP-A cells homolog [Apis dorsata]; XP_043794350.1 DNA repair protein complementing XP-A cells homolog [Apis laboriosa]; XP_061942056.1 DNA repair protein complementing XP-A cells homolog Xpac [Apis cerana]; XP_395702.3 DNA repair protein complementing XP-A cells homolog [Apis mellifera]
OG0007605	30	27	15.0	13.5	1.1111111111111112	0.9053497942386831		XP_012172938.3 DNA repair protein complementing XP-C cells homolog isoform X1 [Bombus terrestris]; XP_012342736.2 DNA repair protein complementing XP-C cells homolog [Apis florea]; XP_016769285.2 DNA repair protein complementing XP-C cells homolog [Apis mellifera]; XP_016910072.1 DNA repair protein complementing XP-C cells homolog [Apis cerana]; XP_031371358.1 DNA repair protein complementing XP-C cells homolog [Apis dorsata]; XP_043796646.1 DNA repair protein complementing XP-C cells homolog [Apis laboriosa]
OG0007606	45	29	22.5	14.5	1.5517241379310345	1.264367816091954		XP_003394036.1 general transcription and DNA repair factor IIH helicase subunit XPD [Bombus terrestris]; XP_003691322.1 general transcription and DNA repair factor IIH helicase subunit XPD isoform X1 [Apis florea]; XP_006620786.1 general transcription and DNA repair factor IIH helicase subunit XPD [Apis dorsata]; XP_016910650.1 general transcription and DNA repair factor IIH helicase subunit XPD isoform X1 [Apis cerana]; XP_043802939.1 general transcription and DNA repair factor IIH helicase subunit XPD isoform X1 [Apis laboriosa]; XP_396155.4 general transcription and DNA repair factor IIH helicase subunit XPD [Apis mellifera]
OG0007607	13	7	6.5	3.5	1.8571428571428572	1.5132275132275133		XP_006617725.1 uncharacterized protein LOC102680989 [Apis dorsata]; XP_012175833.1 DNA repair protein XRCC2-like [Bombus terrestris]; XP_012344775.1 X-ray repair cross complementing 2 [Apis florea]; XP_026299123.1 DNA repair protein XRCC2 homolog [Apis mellifera]; XP_028525480.2 X-ray repair cross complementing 2 [Apis cerana]; XP_043798081.1 uncharacterized protein LOC122717760 [Apis laboriosa]
OG0007608	32	28	16.0	14.0	1.1428571428571428	0.9312169312169312		XP_001120832.2 xyloside xylosyltransferase 1 [Apis mellifera]; XP_003403121.1 xyloside xylosyltransferase 1 [Bombus terrestris]; XP_003692633.1 xyloside xylosyltransferase [Apis florea]; XP_006607315.1 xyloside xylosyltransferase 1 [Apis dorsata]; XP_016920366.1 xyloside xylosyltransferase [Apis cerana]; XP_043786228.1 xyloside xylosyltransferase 1 [Apis laboriosa]
OG0007609	9	17	4.5	8.5	0.5294117647058824	0.43137254901960786		XP_006558991.2 yellow-e3 isoform X1 [Apis mellifera]; XP_006616413.1 protein yellow-like [Apis dorsata]; XP_016911096.2 yellow-e3 [Apis cerana]; XP_020719667.2 protein yellow [Bombus terrestris]; XP_043784591.1 protein yellow-like isoform X1 [Apis laboriosa]; XP_086770756.1 yellow-e3 [Apis florea]
OG0007610	152	342	76.0	171.0	0.4444444444444444	0.3621399176954732		NP_001011635.1 yellow-f precursor [Apis mellifera]; XP_003399682.2 protein yellow [Bombus terrestris]; XP_006623659.1 protein yellow-like [Apis dorsata]; XP_016915294.2 yellow-f [Apis cerana]; XP_031773319.2 yellow-f [Apis florea]; XP_043789185.1 protein yellow-like [Apis laboriosa]
OG0007611	4	10	2.0	5.0	0.4	0.32592592592592595		XP_003695165.1 yellow-h [Apis florea]; XP_006558992.2 yellow-h isoform X1 [Apis mellifera]; XP_006619917.1 protein yellow-like isoform X1 [Apis dorsata]; XP_012165782.1 protein yellow isoform X1 [Bombus terrestris]; XP_016911186.1 yellow-h isoform X1 [Apis cerana]; XP_043784663.1 protein yellow-like isoform X1 [Apis laboriosa]
OG0007612	5	32	2.5	16.0	0.15625	0.12731481481481483		NP_001091693.1 yellow-y precursor [Apis mellifera]; XP_003394625.1 protein yellow [Bombus terrestris]; XP_003692850.2 yellow-y [Apis florea]; XP_006612984.1 protein yellow-like [Apis dorsata]; XP_016919266.1 yellow-y [Apis cerana]; XP_043791399.1 protein yellow-like [Apis laboriosa]
OG0007613	33	18	16.5	9.0	1.8333333333333333	1.4938271604938271		XP_001120393.2 vacuolar protein sorting-associated protein 72 homolog isoform X1 [Apis mellifera]; XP_003403148.1 vacuolar protein sorting-associated protein 72 homolog [Bombus terrestris]; XP_006607374.1 vacuolar protein sorting-associated protein 72 homolog isoform X1 [Apis dorsata]; XP_016921182.1 vacuolar protein sorting-associated protein YL-1 isoform X1 [Apis cerana]; XP_043786200.1 vacuolar protein sorting-associated protein 72 homolog [Apis laboriosa]; XP_086773413.1 vacuolar protein sorting-associated protein YL-1 [Apis florea]
OG0007614	131	118	65.5	59.0	1.1101694915254237	0.9045825486503452		XP_003398822.1 ATP-dependent zinc metalloprotease YME1L isoform X1 [Bombus terrestris]; XP_003698177.2 ATP-dependent zinc metalloprotease YME1L isoform X1 [Apis florea]; XP_006623379.1 ATP-dependent zinc metalloprotease YME1L isoform X1 [Apis dorsata]; XP_043790069.1 ATP-dependent zinc metalloprotease YME1L [Apis laboriosa]; XP_061937566.1 ATP-dependent zinc metalloprotease YME1L [Apis cerana]; XP_392703.4 ATP-dependent zinc metalloprotease YME1 homolog isoform X1 [Apis mellifera]
OG0007615	11	9	5.5	4.5	1.2222222222222223	0.9958847736625515		XP_001122476.1 craniofacial development protein 1 [Apis mellifera]; XP_003690687.1 yeti [Apis florea]; XP_006607981.1 craniofacial development protein 1 [Apis dorsata]; XP_012166008.1 craniofacial development protein 1 [Bombus terrestris]; XP_016904288.1 yeti [Apis cerana]; XP_043795555.1 craniofacial development protein 1 [Apis laboriosa]
OG0007616	44	40	22.0	20.0	1.1	0.8962962962962964		XP_003697422.1 yip1d-interacting factor 1 [Apis florea]; XP_006559849.1 protein YIF1B [Apis mellifera]; XP_006617344.1 protein YIF1B [Apis dorsata]; XP_012173570.1 protein YIF1B-A [Bombus terrestris]; XP_016917839.1 yip1d-interacting factor 1 [Apis cerana]; XP_043785139.1 protein YIF1B [Apis laboriosa]
OG0007617	21	37	10.5	18.5	0.5675675675675675	0.4624624624624624		XP_003692957.1 yip1 domain-containing 1 [Apis florea]; XP_006564210.1 protein YIPF5 [Apis mellifera]; XP_006623464.1 protein YIPF7 [Apis dorsata]; XP_012168547.1 protein YIPF5 homolog [Bombus terrestris]; XP_016905021.1 yip1 domain-containing 1 [Apis cerana]; XP_043800559.1 protein YIPF5 [Apis laboriosa]
OG0007618	70	82	35.0	41.0	0.8536585365853658	0.6955736224028907		XP_003398455.1 protein yippee-like 5 isoform X1 [Bombus terrestris]; XP_006562948.1 protein yippee-like 5 [Apis mellifera]; XP_006609975.1 protein yippee-like 5 [Apis dorsata]; XP_043784120.1 protein yippee-like 5 [Apis laboriosa]; XP_061936919.1 yippee zinc finger protein [Apis cerana]; XP_086766635.1 yippee zinc finger protein [Apis florea]
OG0007619	45	26	22.5	13.0	1.7307692307692308	1.4102564102564104		XP_003403130.1 synaptobrevin homolog YKT6 [Bombus terrestris]; XP_003692631.1 YKT6 v-SNARE homolog [Apis florea]; XP_006559575.1 synaptobrevin homolog YKT6 [Apis mellifera]; XP_006607311.1 synaptobrevin homolog YKT6 [Apis dorsata]; XP_016920385.1 YKT6 v-SNARE homolog [Apis cerana]; XP_043786249.1 synaptobrevin homolog YKT6 [Apis laboriosa]
OG0007620	62	53	31.0	26.5	1.169811320754717	0.9531795946890286		XP_003397109.1 ubiquitin thioesterase OTU1 [Bombus terrestris]; XP_003695382.1 yod1 deubiquitinase [Apis florea]; XP_006617664.1 ubiquitin thioesterase OTU1 [Apis dorsata]; XP_016910080.1 yod1 deubiquitinase [Apis cerana]; XP_043786202.1 ubiquitin thioesterase OTU1 [Apis laboriosa]; XP_624642.1 ubiquitin thioesterase OTU1 [Apis mellifera]
OG0007621	31	9	15.5	4.5	3.4444444444444446	2.806584362139918		XP_006567883.1 protein yippee-like 1 [Apis mellifera]; XP_006613686.1 protein yippee-like 1 [Apis dorsata]; XP_012164263.1 protein yippee-like 1 [Bombus terrestris]; XP_028520873.1 yippee-like [Apis cerana]; XP_043793305.1 protein yippee-like 1 [Apis laboriosa]; XP_086760775.1 yippee-like isoform X1 [Apis florea]
OG0007622	28	36	14.0	18.0	0.7777777777777778	0.6337448559670782		XP_003398194.1 YTH domain-containing protein 1 isoform X1 [Bombus terrestris]; XP_003698309.2 YTH domain containing 1 [Apis florea]; XP_006613940.1 YTH domain-containing protein 1 [Apis dorsata]; XP_016903802.1 YTH domain containing 1 [Apis cerana]; XP_043787009.1 YTH domain-containing protein 1 [Apis laboriosa]; XP_395221.4 YTH domain-containing protein 1 [Apis mellifera]
OG0007623	106	60	53.0	30.0	1.7666666666666666	1.439506172839506		XP_003398397.1 YTH domain-containing family protein 3 [Bombus terrestris]; XP_003693800.1 YTH domain-containing family protein [Apis florea]; XP_006612493.1 YTH domain-containing family protein 1 [Apis dorsata]; XP_016904666.2 YTH domain-containing family protein [Apis cerana]; XP_043790993.1 YTH domain-containing family protein 1 [Apis laboriosa]; XP_624228.1 YTH domain-containing family protein 1 [Apis mellifera]
OG0007624	53	57	26.5	28.5	0.9298245614035088	0.7576348278102664		XP_006611505.1 zinc finger CCCH domain-containing protein 3 isoform X1 [Apis dorsata]; XP_012171378.2 zinc finger CCCH domain-containing protein 3 [Bombus terrestris]; XP_026300853.1 zinc finger CCCH domain-containing protein 3 isoform X1 [Apis mellifera]; XP_031774936.1 zinc finger CCCH domain-containing protein 3 isoform X1 [Apis florea]; XP_043793732.1 zinc finger CCCH domain-containing protein 3 isoform X1 [Apis laboriosa]; XP_061941127.1 zinc finger CCCH domain-containing protein 3 isoform X1 [Apis cerana]
OG0007625	223	314	111.5	157.0	0.7101910828025477	0.5786742156168907		XP_001122389.1 PDZ and LIM domain protein 3 isoform X1 [Apis mellifera]; XP_003398527.2 PDZ and LIM domain protein 3 isoform X1 [Bombus terrestris]; XP_003692820.1 PDZ_signaling and DUF4749 domain-containing protein Zasp66 isoform X1 [Apis florea]; XP_006625021.1 PDZ and LIM domain protein 3 isoform X1 [Apis dorsata]; XP_016920554.2 PDZ_signaling and DUF4749 domain-containing protein Zasp66 isoform X1 [Apis cerana]; XP_043787290.1 PDZ and LIM domain protein 3 isoform X1 [Apis laboriosa]
OG0007626	39	38	19.5	19.0	1.0263157894736843	0.8362573099415205		XP_006566523.1 palmitoyltransferase ZDHHC5 isoform X1 [Apis mellifera]; XP_006614366.1 palmitoyltransferase ZDHHC5 isoform X1 [Apis dorsata]; XP_012169665.1 palmitoyltransferase ZDHHC8 isoform X1 [Bombus terrestris]; XP_012339425.1 zinc finger DHHC-type containing 8 [Apis florea]; XP_028521228.1 zinc finger DHHC-type containing 8 isoform X1 [Apis cerana]; XP_043798209.1 palmitoyltransferase ZDHHC5-B [Apis laboriosa]
OG0007627	41	30	20.5	15.0	1.3666666666666667	1.1135802469135803		XP_001119907.2 programmed cell death protein 2 [Apis mellifera]; XP_003398163.2 programmed cell death protein 2 isoform X1 [Bombus terrestris]; XP_003698502.3 zinc finger protein RP-8 isoform X1 [Apis florea]; XP_006619201.1 programmed cell death protein 2 [Apis dorsata]; XP_016905612.1 zinc finger protein RP-8 isoform X1 [Apis cerana]; XP_043786904.1 programmed cell death protein 2 isoform X1 [Apis laboriosa]
OG0007628	12	10	6.0	5.0	1.2	0.9777777777777777		XP_003399816.1 zinc transporter ZIP9 isoform X1 [Bombus terrestris]; XP_003698418.1 zinc/iron regulated transporter-related protein 102B isoform X1 [Apis florea]; XP_006608995.1 zinc transporter ZIP9 isoform X1 [Apis dorsata]; XP_016908614.1 zinc/iron regulated transporter-related protein 102B [Apis cerana]; XP_043786633.1 zinc transporter ZIP9 [Apis laboriosa]; XP_392671.2 zinc transporter ZIP9 isoform X1 [Apis mellifera]
OG0007629	101	24	50.5	12.0	4.208333333333333	3.4290123456790123		XP_003400388.1 zinc transporter ZIP11 isoform X1 [Bombus terrestris]; XP_006624182.1 zinc transporter ZIP11 isoform X1 [Apis dorsata]; XP_043785617.1 zinc transporter ZIP11 isoform X1 [Apis laboriosa]; XP_061941014.1 zinc/iron regulated transporter-related protein 48C isoform X1 [Apis cerana]; XP_086765235.1 zinc/iron regulated transporter-related protein 48C isoform X1 [Apis florea]; XP_394046.1 zinc transporter ZIP11 isoform X1 [Apis mellifera]
OG0007630	92	10	46.0	5.0	9.2	7.496296296296296		XP_006623480.1 zinc transporter ZIP3 [Apis dorsata]; XP_012164668.1 zinc transporter ZIP3 [Bombus terrestris]; XP_012339959.1 zinc/iron regulated transporter-related protein 88E isoform X1 [Apis florea]; XP_016905622.1 zinc/iron regulated transporter-related protein 88E [Apis cerana]; XP_043799448.1 zinc transporter ZIP3-like [Apis laboriosa]; XP_395905.2 zinc transporter ZIP1 [Apis mellifera]
OG0007631	455	209	227.5	104.5	2.1770334928229667	1.773879142300195		XP_003697966.1 zinc transporter Zip99C isoform X1 [Apis florea]; XP_006570873.1 zinc transporter ZIP13 homolog isoform X1 [Apis mellifera]; XP_006621083.1 zinc transporter ZIP13 homolog [Apis dorsata]; XP_012172870.1 zinc transporter ZIP13 homolog isoform X1 [Bombus terrestris]; XP_016921430.2 zinc transporter Zip99C isoform X1 [Apis cerana]; XP_043803429.1 zinc transporter ZIP13 homolog [Apis laboriosa]
OG0007632	53	30	26.5	15.0	1.7666666666666666	1.439506172839506		XP_003397384.1 dedicator of cytokinesis protein 7 [Bombus terrestris]; XP_006615307.1 dedicator of cytokinesis protein 7 [Apis dorsata]; XP_043799746.1 dedicator of cytokinesis protein 7 isoform X1 [Apis laboriosa]; XP_061934172.1 dedicator of cytokinesis isoform X2 [Apis cerana]; XP_086773582.1 dedicator of cytokinesis isoform X1 [Apis florea]; XP_394718.3 dedicator of cytokinesis protein 7 [Apis mellifera]
OG0007633	50	45	25.0	22.5	1.1111111111111112	0.9053497942386831		XP_006571706.1 dedicator of cytokinesis protein 9 isoform X1 [Apis mellifera]; XP_006616103.1 dedicator of cytokinesis protein 9 isoform X1 [Apis dorsata]; XP_043794503.1 dedicator of cytokinesis protein 9 isoform X1 [Apis laboriosa]; XP_048260397.1 dedicator of cytokinesis protein 9 isoform X1 [Bombus terrestris]; XP_061943046.1 dedicator of cytokinesis protein Ziz isoform X1 [Apis cerana]; XP_086767992.1 dedicator of cytokinesis protein Ziz isoform X1 [Apis florea]
OG0007634	91	82	45.5	41.0	1.1097560975609757	0.904245709123758		XP_006607911.1 protein kinase C-binding protein 1 isoform X1 [Apis dorsata]; XP_012166798.1 protein kinase C-binding protein 1 isoform X1 [Bombus terrestris]; XP_016769616.2 protein kinase C-binding protein 1 [Apis mellifera]; XP_031774140.1 zinc finger MYND-type containing 8 [Apis florea]; XP_043789350.1 protein kinase C-binding protein 1 [Apis laboriosa]; XP_061935291.1 zinc finger MYND-type containing 8 [Apis cerana]
