query_species	reference_species	unigene	group	gene	transcript	product	score	identity	query_coverage	aligned_nt	query_start	query_end	target_start	target_end	target_length	runner_up_score	unique_group	count	fpkm	tpm_submitted	tpm_length	length
AL	AD	AL|c6413_g1	OG0001185	LOC102675637	XM_006611466.2	neuronal acetylcholine receptor subunit alpha-7-like, transcript variant X2	630	0.9898734177215189	1.0	790	0	790	117	907	3268	0	True	40.0	1.16	1.2117061932538926	1.3479623060745727	790
AL	AD	AL|c641_g1	OG0006495	LOC102679526	XM_006610012.2	solute carrier organic anion transporter family member 74D, transcript variant X1	387	0.9975429975429976	0.9760191846522782	407	10	417	430	837	4057	0	True	56.0	5.49	5.734712931865406	3.575171008437595	417
AL	AD	AL|c64351_g1	OG0000474	LOC102674036	XM_031511117.1	dynein beta chain, ciliary	221	0.9923371647509579	1.0	261	0	261	9012	9273	13447	0	True	3.0	2.2	2.2980634699642795	0.30600293729853806	261
AL	AD	AL|c6436_g1	OG0007548	LOC102680021	XM_006624220.2	V-type proton ATPase subunit E	648	0.9859002169197397	0.9109792284866469	922	53	974	69	988	988	0	True	15580.0	317.51	331.66278743107193	410.26186092055036	1011
AL	AD	AL|c6438_g1	OG0007963	LOC102678147	XM_031515149.1	serine protease filzig, transcript variant X3	428	0.9938524590163934	1.0	488	0	488	1871	2359	4680	0	True	4.0	0.27	0.2820350622228888	0.21821520938502306	488
AL	AD	AL|c64442_g1	OG0001536	LOC102676500	XM_031515446.1	cadherin-89D	250	0.993103448275862	1.0	290	0	290	2680	2970	6018	0	True	1.0	0.39	0.4073839787663949	0.09180088118956141	290
AL	AD	AL|c64456_g1	OG0000912	LOC102673738	XM_031512577.1	carbonic anhydrase-related protein 10, transcript variant X3	252	0.9963235294117647	0.9315068493150684	272	20	292	99	371	1980	0	True	1.0	0.38	0.39693823572110276	0.0911721080307288	292
AL	AD	AL|c6445_g1	OG0003384	LOC102675934	XM_006607102.2	zinc finger protein SNAI2	321	0.9881235154394299	0.958997722095672	421	0	421	1489	1910	2569	0	True	3.0	0.26	0.27158931917759666	0.18192885338250211	439
AL	AD	AL|c64566_g1	OG0006417	LOC102671696	XM_031508328.1	glutamate receptor ionotropic, NMDA 2B, transcript variant X7	240	0.9811320754716981	0.8306997742663657	371	0	368	249	620	3447	0	True	14.0	1.18	1.2325976793444768	0.8413353896831137	443
AL	AD	AL|c64605_g1	OG0008001	LOC102679780	XM_031508444.1	protein grainyhead, transcript variant X2	200	0.9771863117870723	0.9228070175438596	263	5	268	4996	5253	5465	0	True	8.0	3.44	3.593335607580509	0.7472913837185351	285
AL	AD	AL|c64772_g1	OG0008934	LOC102681418	XM_031509495.1	tetratricopeptide repeat protein 25-like	282	1.0	1.0	282	0	282	1077	1359	2179	0	True	2.0	0.91	0.9505626171215882	0.18881032301399156	282
AL	AD	AL|c6479_g1	OG0004489	LOC102681560	XM_006617154.2	uncharacterized LOC102681560	524	0.9919871794871795	1.0	624	0	624	1462	2086	2119	0	True	17.0	0.72	0.7520934992610367	0.7252858081162464	624
AL	AD	AL|c64_g1	OG0006172	LOC102678479	XM_006607840.2	mediator of RNA polymerase II transcription subunit 10	519	0.9920127795527156	0.9484848484848485	626	22	648	0	624	627	0	True	1514.0	58.04	60.6270926348758	61.0698407501346	660
AL	AD	AL|c65072_g1	OG0009175	LOC116186869	XM_031515387.1	uncharacterized LOC116186869	226	0.9846625766871165	1.0	326	0	326	786	1112	2155	0	True	3.0	0.67	0.6998647840345759	0.24499008170220382	326
AL	AD	AL|c6517_g1	OG0007188	LOC102681540	XM_006608125.2	E3 ubiquitin-protein ligase RMND5A	1167	0.9859841560024375	0.9641176470588235	1641	0	1639	20	1659	1830	0	True	1555.0	16.51	17.245921767777386	24.351533748489835	1700
AL	AD	AL|c65257_g1	OG0004679	LOC102672793	XM_031508429.1	homeobox protein abdominal-A homolog	348	0.9906542056074766	0.8392156862745098	428	82	510	0	428	1817	0	True	15.0	0.92	0.9610083601668803	0.7830075160286121	510
AL	AD	AL|c65262_g1	OG0006449	LOC102674491	XM_031511258.1	neurexin-1, transcript variant X13	345	0.9769784172661871	0.980225988700565	695	0	694	5411	6104	6104	0	True	12.0	0.41	0.42827546485697926	0.45122467025377644	708
AL	AD	AL|c65263_g1	OG0001095	LOC102673673	XM_031508419.1	centromere-associated protein E-like, transcript variant X2	479	0.9944341372912802	1.0	539	0	539	4275	4814	9647	0	True	8.0	0.44	0.4596126939928558	0.3951355182927319	539
AL	AD	AL|c65381_g1	OG0003218	LOC102672561	XR_004151764.1	coiled-coil domain-containing protein 142, transcript variant X3	254	0.9904458598726115	0.9317507418397626	314	13	327	734	1048	2556	0	True	2.0	0.39	0.4073839787663949	0.15799558186927484	337
AL	AD	AL|c6560_g1	OG0004412	LOC102670973	XM_006611082.2	small subunit processome component 20 homolog	1366	0.9936143039591315	0.9672637430512662	1566	0	1566	26	1592	8445	0	True	155.0	1.74	1.8175592898808388	2.5487644283327895	1619
AL	AD	AL|c65623_g1	OG0005781	LOC102673381	XM_031512219.1	uncharacterized LOC102673381, transcript variant X6	213	0.9957081545064378	1.0	233	0	233	63	296	2597	0	True	0.0	0.0	0.0	0.0	233
AL	AD	AL|c65679_g1	OG0008718	LOC102677316	XM_031512032.1	laminin subunit alpha-1	232	0.996031746031746	1.0	252	0	252	1105	1357	10682	0	True	2.0	1.86	1.9429082064243453	0.21128774242041912	252
AL	AD	AL|c6572_g2	OG0004158	LOC102676673	XM_006611039.2	proteasome subunit beta type-3, transcript variant X2	735	0.9950920245398773	0.9622195985832349	815	32	847	41	856	875	0	True	7585.0	197.88	206.70036338024158	238.40591299718864	847
AL	AD	AL|c65777_g1	OG0004942	LOC102675549	XR_421539.2	uncharacterized LOC102675549, transcript variant X3	432	0.9977876106194691	1.0	452	0	452	309	761	3961	0	True	5.0	0.4	0.41782972181168715	0.29449397726739834	452
AL	AD	AL|c65942_g1	OG0008336	LOC102679678	XM_031514694.1	cholesterol 7-desaturase	253	0.9904153354632588	1.0	313	0	313	844	1157	1655	0	True	3.0	0.8	0.8356594436233743	0.255165388609963	313
AL	AD	AL|c66064_g1	OG0005918	LOC102682007	XM_031513990.1	serine/threonine-protein kinase 32B, transcript variant X2	215	0.9957446808510638	0.9288537549407114	235	0	235	153	388	3895	0	True	1.0	0.91	0.9505626171215882	0.10522630650186882	253
AL	AD	AL|c660_g1	OG0009825	LOC102679455	XR_421887.2	uncharacterized LOC102679455, transcript variant X5	233	0.9960474308300395	0.8187702265372169	253	47	300	79	332	586	0	True	0.0	0.0	0.0	0.0	309
AL	AD	AL|c6640_g2	OG0008414	LOC102671339	XM_006608845.2	prominin-1-A	301	0.9841269841269841	1.0	441	0	441	178	619	2614	0	True	3.0	0.26	0.27158931917759666	0.1811037792175021	441
AL	AD	AL|c66432_g1	OG0000013	LOC116184839	XM_031509891.1	odorant receptor 13a-like, transcript variant X2	290	0.9822222222222222	1.0	450	0	450	1084	1534	1644	0	True	2.0	0.16	0.16713188872467483	0.11832113575543472	450
AL	AD	AL|c66517_g1	OG0002305	LOC102671922	XM_031512077.1	uncharacterized LOC102671922	203	0.9955156950672646	1.0	223	0	223	2404	2627	4458	0	True	2.0	4.82	5.03484814783083	0.23876462372172924	223
AL	AD	AL|c66542_g1	UNGROUPED:LOC102680849	LOC102680849	XR_421691.2	uncharacterized LOC102680849, transcript variant X2	260	0.9964285714285714	0.99644128113879	280	1	281	897	1177	1301	0	True	2.0	0.93	0.9714541032121726	0.18948224587169257	281
AL	AD	AL|c66864_g1	OG0009394	LOC102675607	XM_006620093.2	uncharacterized LOC102675607, transcript variant X3	213	1.0	0.9141630901287554	213	0	213	3014	3227	3227	0	True	0.0	0.0	0.0	0.0	233
AL	AD	AL|c6688_g1	OG0000773	LOC102673994	XM_006616932.2	heat shock protein 83	396	0.993421052631579	0.9934640522875817	456	0	456	608	1064	2531	0	True	687.0	53.12	55.48778705659205	39.84638248234493	459
AL	AD	AL|c66898_g1	OG0008458	LOC102670659	XM_031508531.1	inactive rhomboid protein 1, transcript variant X4	224	0.9959016393442623	1.0	244	0	244	2078	2322	8623	0	True	1.0	1.18	1.2325976793444768	0.10910760469251153	244
AL	AD	AL|c6696_g1	OG0004858	LOC102678438	XM_006611664.2	protein croquemort-like	298	0.968236582694414	0.9457202505219207	913	0	906	2265	3175	3175	0	True	1450.0	31.8	33.217462884029125	40.294645657839844	958
AL	AD	AL|c6727_g1	OG0008616	LOC102671115	XM_031508790.1	paired box protein Pax-5-like	498	0.9755102040816327	0.9771505376344086	735	17	744	2044	2772	5458	0	True	14.0	0.44	0.4596126939928558	0.5009564215451873	744
AL	AD	AL|c67930_g1	OG0001528	LOC102679259	XM_006619232.2	protein CutA homolog	511	0.9808673469387755	0.8858757062146893	784	42	826	42	817	817	0	True	2653.0	65.0	67.89732979439916	79.80660334555125	885
AL	AD	AL|c67936_g1	OG0009524	LOC102672724	XM_006620605.2	uncharacterized LOC102672724, transcript variant X1	286	0.9967320261437909	0.9935064935064936	306	2	308	609	915	2540	0	True	3.0	0.86	0.8983339018951273	0.2593076838796053	308
AL	AD	AL|c67940_g1	OG0005448	LOC102678687	XM_006622273.2	ras-related protein Rab-30-like	1408	0.986709197235513	0.8980861244019138	1881	213	2090	0	1876	1926	0	True	1577.0	13.17	13.757043590649797	20.087701911206757	2090
AL	AD	AL|c67942_g1	OG0003406	LOC102681424	XM_006617076.2	V-type proton ATPase subunit S1-like	1118	0.9881367759944173	0.8245109321058688	1433	2	1435	0	1429	1442	0	True	11540.0	119.37	124.69083473165273	176.76687513750645	1738
AL	AD	AL|c67946_g1	OG0001914	LOC102671881	XM_006612160.2	alcohol dehydrogenase class-3	327	0.9870466321243523	0.9870466321243523	386	5	386	2771	3157	3280	0	True	152.0	18.55	19.37685334901699	10.483375240507428	386
AL	AD	AL|c67951_g1	OG0006928	LOC102676434	XM_006619206.2	60S ribosomal protein L3	1011	0.988619119878604	0.9662261380323054	1318	19	1335	32	1350	1350	0	True	29333.0	407.11	425.25664511688984	573.3558163734856	1362
AL	AD	AL|c67968_g1	OG0006918	LOC102675482	XM_006622895.2	60S ribosomal protein L18a	718	0.9986449864498645	0.9498069498069498	738	39	777	6	744	746	0	True	13945.0	413.22	431.63899411756336	477.79582184639105	777
AL	AD	AL|c67976_g1	OG0005077	LOC102671203	XM_006612494.2	uncharacterized protein KIAA1143 homolog	326	0.9862700228832952	0.9333333333333333	437	23	457	102	539	584	0	True	713.0	53.51	55.895171035358445	40.82079183562498	465
AL	AD	AL|c67995_g1	OG0007937	LOC102672507	XM_031513158.1	histone acetyltransferase KAT6B, transcript variant X3	1052	0.9862792574656981	0.9582366589327146	1239	22	1261	4346	5573	6813	0	True	2228.0	32.99	34.46050630641889	45.87346121747829	1293
AL	AD	AL|c68011_g1	OG0001405	LOC102681506	XM_031510656.1	ubiquitin-like-conjugating enzyme ATG3	599	0.9928469241773963	0.8442028985507246	699	0	699	519	1218	1235	0	True	1085.0	29.26	30.56424415052491	34.8854435583279	828
AL	AD	AL|c68037_g1	OG0007218	LOC102670587	XM_006622499.2	signal recognition particle 54 kDa protein	1761	0.9935675408213755	0.9810679611650486	2021	23	2044	77	2098	2101	0	True	10778.0	91.53	95.6098860935593	139.28867488529949	2060
AL	AD	AL|c68062_g1	OG0003575	LOC102679032	XM_031513562.1	serine-rich adhesin for platelets-like, transcript variant X1	943	0.9912510936132983	1.0	1143	0	1143	5297	6440	10219	0	True	20.0	0.35	0.36560100658522615	0.46583124313163277	1143
AL	AD	AL|c68063_g1	UNGROUPED:LOC102673414	LOC102673414	XM_006612787.2	uncharacterized LOC102673414	202	0.986159169550173	1.0	289	0	289	112	399	1368	0	True	1.0	0.4	0.41782972181168715	0.09211853129748378	289
AL	AD	AL|c68077_g1	OG0005829	LOC102672203	XM_006614489.2	probable transcriptional regulatory protein BLi02909/BL01150	443	0.9720207253886011	0.900749063670412	965	106	1068	33	995	1002	0	True	961.0	18.2	19.011252342431764	23.95504454936224	1068
AL	AD	AL|c68092_g1	OG0004672	LOC102678910	XM_006620464.2	uncharacterized LOC102678910	405	0.9935483870967742	0.8215547703180212	465	101	566	1548	2013	2013	0	True	371.0	18.61	19.43952780728874	17.450277044496314	566
AL	AD	AL|c68114_g1	OG0007386	LOC102679914	XR_004150810.1	tropomyosin Per a 7.0102, transcript variant X28	1194	0.991578947368421	0.9673469387755103	1425	47	1469	5	1430	2052	0	True	1468.0	18.55	19.37685334901699	26.58603478912931	1470
AL	AD	AL|c68127_g1	OG0001557	LOC102677189	XM_006610166.2	cystathionine beta-synthase, transcript variant X1	1330	0.9872008903728436	0.9020100502512562	1797	177	1972	0	1797	1803	0	True	2996.0	26.47	27.649881840888394	40.08054151393896	1990
AL	AD	AL|c68142_g1	OG0002508	LOC102671544	XM_006618998.1	MKI67 FHA domain-interacting nucleolar phosphoprotein-like	489	0.9653767820773931	0.8176519567027477	982	45	1027	42	1005	1024	0	True	2134.0	34.69	36.236282624118566	47.30382459031805	1201
AL	AD	AL|c68156_g1	OG0008506	LOC102676068	XM_006622167.2	protein seele	568	0.9912790697674418	0.864321608040201	688	2	690	0	688	811	0	True	671.0	19.18	20.034935160870397	22.441624963161754	796
AL	AD	AL|c6816_g1	OG0008856	LOC102673779	XM_031513383.1	protein PTHB1-like	232	0.9811827956989247	0.8	372	8	380	2153	2525	6024	0	True	18.0	1.35	1.4101753111144442	1.0305389243215284	465
AL	AD	AL|c68173_g1	OG0007897	LOC102674228	XM_006620711.2	eukaryotic translation initiation factor 3 subunit D-like	1509	0.9900627615062761	0.9916969382459782	1912	0	1911	31	1943	1944	0	True	10129.0	92.89	97.03050714771904	139.9360801323454	1927
AL	AD	AL|c68239_g1	OG0001849	LOC102670992	XM_006618561.2	UDP-xylose and UDP-N-acetylglucosamine transporter	1196	0.993566833452466	0.9155206286836935	1399	112	1510	52	1451	1465	0	True	4544.0	54.84	57.284454860382304	79.22169560992563	1527
AL	AD	AL|c6826_g1	OG0007297	LOC102675079	XM_006608704.2	tubulin-specific chaperone C, transcript variant X1	1444	0.9869209809264305	0.9230382293762576	1835	0	1835	18	1845	1845	0	True	2979.0	26.35	27.52453292434489	39.89320888756238	1988
AL	AD	AL|c68302_g1	OG0000627	LOC102677195	XM_006611750.2	histone H2A	635	0.997037037037037	0.9897360703812317	675	0	675	33	708	723	0	True	4394.0	159.63	166.74539623199902	171.5222739950301	682
AL	AD	AL|c68318_g1	OG0006342	LOC102675273	XM_006616079.2	probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	360	0.9818511796733213	0.9351535836177475	551	37	585	57	608	618	0	True	6508.0	306.38	320.03667542166176	295.66150014792333	586
AL	AD	AL|c68326_g1	OG0005853	LOC102672568	XM_006611885.2	mitochondrial-processing peptidase subunit alpha	1657	0.9911678115799804	0.8788927335640139	2038	97	2129	0	2038	2038	0	True	10320.0	76.87	80.29642678916098	118.83290537375407	2312
AL	AD	AL|c68333_g1	OG0005271	LOC102677971	XM_006612917.1	tail-anchored protein insertion receptor WRB-like	762	0.9924324324324324	0.8309352517985612	925	172	1096	0	925	925	0	True	2578.0	46.3	48.36379029970278	61.71958165012582	1112
AL	AD	AL|c68339_g1	OG0001362	LOC102671487	XM_006615398.2	actin-related protein 3	1413	0.9889685603971319	0.8507742843735335	1813	150	1963	65	1878	1878	0	True	7748.0	63.3	66.12155347669948	96.79457342207851	2131
AL	AD	AL|c68344_g1	OG0006942	LOC102677233	XM_006624542.1	60S ribosomal protein L9, transcript variant X1	572	0.9967320261437909	0.9258698940998488	612	17	629	27	639	656	0	True	34419.0	1316.12	1374.7851336769938	1386.250247507442	661
AL	AD	AL|c68351_g1	OG0005704	LOC102677863	XM_031513871.1	mucin-5AC	237	0.9927797833935018	1.0	277	0	277	75	352	3351	0	True	0.0	0.0	0.0	0.0	277
AL	AD	AL|c68366_g1	OG0004694	LOC102675880	XM_031512844.1	heparan-alpha-glucosaminide N-acetyltransferase-like, transcript variant X1	321	0.9778156996587031	0.9461663947797716	586	1	581	266	851	3220	0	True	14.0	0.61	0.6371903257628228	0.6080123615491344	613
AL	AD	AL|c68371_g1	OG0002802	LOC102677764	XM_031513069.1	FAD-dependent oxidoreductase domain-containing protein 1-like	1261	0.9909443725743855	0.87085906793936	1546	187	1738	0	1551	1551	0	True	8139.0	81.81	85.4566238535353	121.66116669316884	1781
AL	AD	AL|c6837_g1	OG0002184	LOC102672566	XM_006611613.2	integrator complex subunit 4	2506	0.9933958985053876	0.8170974155069582	2877	43	2920	0	2874	2874	0	True	1511.0	7.08	7.395586076066862	11.424660076243656	3521
AL	AD	AL|c68389_g1	OG0008614	LOC102675714	XM_031514937.1	splicing factor, suppressor of white-apricot homolog	194	0.960880195599022	0.8483904465212876	818	134	951	2034	2851	3224	0	True	2010.0	43.77	45.72101730924387	55.56670160477191	963
AL	AD	AL|c68397_g1	OG0000816	LOC102674203	XM_031508581.1	protein dachsous-like	287	0.9763313609467456	0.9157509157509157	507	8	508	1269	1772	4990	0	True	27.0	1.45	1.5146327415673657	1.3164851643118423	546
AL	AD	AL|c68427_g1	OG0000010	LOC102675917	XM_006618601.2	phospholipase B1, membrane-associated-like	449	0.9908925318761385	0.8498452012383901	549	97	646	945	1494	1555	0	True	973.0	38.66	40.383242613099554	40.098227005044194	646
AL	AD	AL|c6846_g1	OG0003606	LOC102670640	XM_006620769.2	probable salivary secreted peptide	307	0.9741100323624595	0.8913043478260869	618	58	673	35	653	653	0	True	317397.0	11315.16	11819.525387636822	12246.12180175034	690
AL	AD	AL|c68478_g1	OG0001290	LOC102677550	XM_006609163.2	adiponectin receptor protein, transcript variant X2	1565	0.9727497935590421	0.9208413001912046	2422	0	2408	8	2398	2401	0	True	4805.0	31.18	32.56982681522101	48.917758276709115	2615
AL	AD	AL|c68488_g1	OG0008208	LOC102681947	XM_006616993.2	probable 28S ribosomal protein S26, mitochondrial	339	0.964873765093304	0.8239564428312159	911	149	1057	0	900	927	0	True	1177.0	21.39	22.34344437387997	28.434115042135208	1102
AL	AD	AL|c6848_g1	OG0006262	LOC102681143	XM_006609192.2	MICOS complex subunit Mic60, transcript variant X1	194	0.9635258358662614	0.9909638554216867	329	3	332	3024	3344	3345	0	True	316.0	65.39	68.30471377316555	25.339255277745202	332
AL	AD	AL|c68578_g1	OG0007157	LOC102678126	XM_006618097.2	probable small nuclear ribonucleoprotein Sm D1	532	0.99079754601227	0.9476744186046512	652	0	652	5	657	679	0	True	659.0	23.6	24.65195358688954	25.500096517641108	688
AL	AD	AL|c68596_g1	OG0002218	LOC102680527	XM_006618199.2	PRA1 family protein 3, transcript variant X2	784	0.9932960893854749	0.9281997918834547	895	51	943	32	927	1451	0	True	3180.0	69.44	72.53523970650889	88.09445643393708	961
AL	AD	AL|c68607_g1	OG0003384	LOC102675934	XM_006607102.2	zinc finger protein SNAI2	238	0.9573560767590619	1.0	469	0	456	957	1426	2569	0	True	7.0	0.55	0.5745158674910699	0.40867497547107384	456
AL	AD	AL|c6860_g1	OG0006331	LOC102680683	XM_006624755.2	NADH-ubiquinone oxidoreductase 49 kDa subunit, transcript variant X2	1313	0.9772321428571429	0.8602150537634409	2240	318	2558	0	2222	2222	0	True	50610.0	329.97	344.67818326550605	517.4164182531006	2604
AL	AD	AL|c68659_g1	OG0003624	LOC102671592	XM_031513522.1	homeobox protein prophet of Pit-1	397	0.9650735294117647	0.998165137614679	544	0	544	486	1013	1054	0	True	9.0	0.48	0.5013956661740245	0.43963357780689044	545
AL	AD	AL|c68694_g1	OG0001536	LOC102676500	XM_031515446.1	cadherin-89D	289	0.9795501022494888	1.0	489	0	489	701	1190	6018	0	True	10.0	0.67	0.6998647840345759	0.544422403782675	489
AL	AD	AL|c68698_g1	OG0007164	LOC102674452	XM_006620961.2	WD40 repeat-containing protein SMU1	1422	0.9907192575406032	0.9261455525606469	1724	94	1812	0	1724	1759	0	True	2486.0	23.83	24.89220567693126	35.67812791633553	1855
AL	AD	AL|c68699_g1	OG0009172	LOC102675713	XM_006608799.2	uncharacterized LOC102675713	315	0.9886621315192744	1.0	441	0	443	182	626	963	0	True	10.0	0.84	0.8774424158045429	0.6009538497736526	443
AL	AD	AL|c6870_g1	OG0007399	LOC102675784	XM_006620719.2	mitochondrial import receptor subunit TOM20 homolog	869	0.9967948717948718	0.8258178603006189	936	4	938	8	944	1092	0	True	4891.0	85.92	89.74982424515039	115.12772048670381	1131
AL	AD	AL|c6871_g1	OG0005681	LOC102674510	XM_006607280.2	protein brambleberry-like	1696	0.9839704069050554	0.861101243339254	2433	7	2431	2	2434	2434	0	True	1740.0	10.41	10.874018510149158	16.455674830640387	2815
AL	AD	AL|c68773_g1	OG0000154	LOC102680517	XM_031509838.1	basic proline-rich protein	268	0.9845360824742269	0.9129411764705883	388	15	403	196	584	3891	0	True	2.0	0.19	0.19846911786055138	0.12528120256457792	425
AL	AD	AL|c6878_g1	OG0003460	LOC102676853	XM_006610347.1	muscle LIM protein Mlp84B-like	200	0.9916666666666667	0.8664259927797834	240	37	277	1625	1865	1910	0	True	100.0	50.58	52.83456832308783	9.610922579412568	277
AL	AD	AL|c68887_g1	OG0006737	LOC102671518	XM_006609690.2	pre-mRNA-processing factor 19	1492	0.9920993227990971	0.940552016985138	1772	66	1838	0	1772	1772	0	True	1339.0	12.6	13.161636237068143	18.921019201018364	1884
AL	AD	AL|c68987_g1	OG0008241	LOC102674542	XM_006622066.2	mitochondrial import receptor subunit TOM22 homolog	209	1.0	0.8530612244897959	209	19	228	851	1060	1065	0	True	13.0	14.83	15.491036936168301	1.4126094778965164	245
AL	AD	AL|c68989_g1	OG0004876	LOC102676943	XM_031509399.1	uncharacterized LOC102676943	200	0.985239852398524	0.9436619718309859	271	0	268	728	999	2246	0	True	4.0	1.75	1.8280050329261313	0.37496134570384243	284
