run_accession	species	location	assembly	start_1based	end_1based	mean_fragment_depth
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	656824	656923	31.1100
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	656924	657023	28.5700
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	657024	657123	30.2400
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	657124	657223	33.5400
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	657224	657323	37.9800
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	657324	657423	45.0900
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	657424	657523	35.8800
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	657524	657623	37.2900
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	657624	657723	36.0400
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	657724	657823	39.4500
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	657824	657923	41.6600
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	657924	658023	46.4000
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	658024	658123	45.0100
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	658124	658223	37.0800
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	658224	658323	39.7500
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	658324	658423	33.7000
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	658424	658523	34.7600
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	658524	658623	36.5700
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	658624	658723	35.2900
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	658724	658823	31.1200
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	658824	658923	29.0100
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	658924	659023	32.4800
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	659024	659123	36.1300
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	659124	659223	45.1500
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	659224	659323	38.9400
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	659324	659423	39.5900
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	659424	659523	44.3900
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	659524	659623	36.4100
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	659624	659723	38.9700
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	659724	659823	49.4700
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	659824	659923	45.1600
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	659924	660023	38.4800
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	660024	660123	36.6200
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	660124	660223	38.9800
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	660224	660323	35.4800
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	660324	660423	41.9900
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	660424	660523	43.4300
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	660524	660623	48.6900
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	660624	660723	46.5200
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	660724	660823	47.3700
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	660824	660923	41.3800
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	660924	661023	39.9200
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	661024	661123	31.1300
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	661124	661223	31.1400
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	661224	661323	36.8200
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	661324	661423	27.8000
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	661424	661523	30.5600
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	661524	661623	33.3500
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	661624	661723	35.4200
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	661724	661823	28.4400
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	661824	661923	24.9800
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	661924	662023	26.5800
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	662024	662123	28.5300
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	662124	662223	33.9500
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	662224	662323	28.4600
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	662324	662423	33.1800
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	662424	662523	31.4200
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	662524	662623	27.8800
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	662624	662723	29.5200
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	662724	662823	23.6900
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	662824	662923	25.6700
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	662924	663023	29.7300
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	663024	663123	27.3500
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	663124	663223	31.2400
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	663224	663323	32.3900
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	663324	663423	26.3400
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	663424	663523	22.1800
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	663524	663623	34.2700
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	663624	663723	34.3700
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	663724	663823	32.3100
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	663824	663923	36.0200
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	663924	664023	33.6400
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	664024	664123	25.5700
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	664124	664223	33.7700
SRR23343452	Apis laboriosa	China: Tibet, Linzhi	AD_Malaysia	664224	664261	39.6579
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656224	656323	25.5300
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656324	656423	22.9300
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656424	656523	17.4100
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656524	656623	11.7700
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656624	656723	13.9900
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656724	656823	12.0000
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656824	656923	12.6200
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656924	657023	10.7400
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657024	657123	11.7300
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657124	657223	19.9900
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657224	657323	21.2700
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657324	657423	23.1100
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657424	657523	25.4700
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657524	657623	31.6800
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657624	657723	27.8300
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657724	657823	28.5800
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657824	657923	25.0000
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657924	658023	21.3100
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658024	658123	20.8700
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658124	658223	23.6600
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658224	658323	35.1800
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658324	658423	30.2500
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658424	658523	31.7500
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658524	658623	38.8800
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658624	658723	30.0800
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658724	658823	32.5700
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658824	658923	28.3400
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658924	659023	26.6600
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659024	659123	21.3700
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659124	659223	22.5500
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659224	659323	24.0800
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659324	659423	18.6500
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659424	659523	15.0500
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659524	659623	21.7300
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659624	659723	19.0800
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659724	659823	18.9400
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659824	659923	15.2000
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659924	660023	11.6800
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660024	660123	10.7600
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660124	660223	15.7900
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660224	660323	15.7800
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660324	660423	15.5200
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660424	660523	20.5800
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660524	660623	19.7000
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660624	660723	11.2300
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660724	660823	10.4100
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660824	660923	9.8300
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660924	661023	3.8400
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661024	661123	5.6500
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661124	661223	7.6200
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661224	661323	6.7600
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661324	661423	8.7900
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661424	661523	10.6600
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661524	661623	14.4000
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661624	661723	15.1800
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661724	661823	12.3100
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661824	661923	10.2300
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661924	662023	14.2500
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662024	662123	13.2300
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662124	662223	14.4200
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662224	662323	16.2600
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662324	662423	11.4400
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662424	662523	7.8600
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662524	662623	3.4100
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662624	662723	1.6900
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662724	662823	1.8900
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662824	662923	0.4300
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662924	663023	1.0000
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663024	663123	1.3400
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663124	663223	0.5400
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663224	663323	0.0000
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663324	663423	0.2600
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663424	663523	0.8100
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663524	663623	0.8000
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663624	663723	1.3600
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663724	663823	1.1200
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663824	663923	1.8800
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663924	664023	4.9500
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	664024	664123	5.8600
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	664124	664223	5.7600
SRR23343453	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	664224	664261	6.8947
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656224	656323	30.5800
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656324	656423	26.0300
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656424	656523	30.1100
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656524	656623	29.8400
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656624	656723	25.0600
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656724	656823	33.8200
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656824	656923	29.1200
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656924	657023	30.8600
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657024	657123	36.0500
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657124	657223	24.4900
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657224	657323	38.9900
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657324	657423	25.3500
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657424	657523	33.6200
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657524	657623	33.8700
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657624	657723	25.4500
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657724	657823	32.3100
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657824	657923	27.9900
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657924	658023	26.2400
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658024	658123	36.3700
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658124	658223	37.7500
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658224	658323	29.0000
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658324	658423	29.5200
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658424	658523	33.9000
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658524	658623	30.0600
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658624	658723	34.9800
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658724	658823	30.8100
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658824	658923	33.3400
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658924	659023	39.4600
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659024	659123	34.2200
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659124	659223	29.2900
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659224	659323	23.6600
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659324	659423	20.8700
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659424	659523	23.1000
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659524	659623	29.4900
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659624	659723	32.6400
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659724	659823	29.9700
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659824	659923	32.1400
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	659924	660023	30.2400
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660024	660123	27.2200
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660124	660223	28.5700
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660224	660323	30.2200
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660324	660423	32.9000
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660424	660523	26.1100
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660524	660623	32.3200
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660624	660723	30.0000
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660724	660823	28.2300
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660824	660923	25.6200
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	660924	661023	33.0200
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661024	661123	35.9200
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661124	661223	33.7200
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661224	661323	37.9000
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661324	661423	41.1000
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661424	661523	36.0700
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661524	661623	37.1400
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661624	661723	38.4600
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661724	661823	37.1800
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661824	661923	36.4600
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	661924	662023	33.0800
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662024	662123	29.9900
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662124	662223	30.8900
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662224	662323	33.5100
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662324	662423	22.7500
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662424	662523	26.6600
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662524	662623	25.2900
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662624	662723	31.2300
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662724	662823	22.5300
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662824	662923	28.5800
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	662924	663023	25.9500
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663024	663123	27.3400
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663124	663223	21.4300
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663224	663323	23.8300
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663324	663423	26.1600
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663424	663523	25.3100
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663524	663623	28.2900
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663624	663723	25.8000
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663724	663823	29.4200
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663824	663923	32.7400
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	663924	664023	31.0400
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	664024	664123	29.7200
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	664124	664223	33.0500
SRR23343454	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	664224	664261	25.7895
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656224	656323	7.8600
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656324	656423	7.3400
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656424	656523	6.8900
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656524	656623	9.4200
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656624	656723	6.7700
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656724	656823	5.2100
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656824	656923	4.8800
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	656924	657023	5.3500
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657024	657123	5.8000
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657124	657223	7.6700
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657224	657323	6.7400
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657324	657423	8.5100
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657424	657523	5.5200
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657524	657623	7.0000
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657624	657723	5.1700
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657724	657823	2.6800
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657824	657923	3.5900
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	657924	658023	2.6500
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658024	658123	0.7700
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658124	658223	0.8800
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658224	658323	0.3200
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658324	658423	1.0000
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658424	658523	0.8600
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658524	658623	2.7800
SRR23343455	Apis laboriosa	China: Yunnan, Diqing	AD_Malaysia	658624	658723	3.1700
